분류기,표현순위,입력,analyzer,ngram,min_df,max_df,sublinear,use_idf,설정,CV_MacroF1,CV_std
ComplementNB,10,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.05, 'norm': True}",0.7056821337113643,0.021373671914598415
LogReg(다항),2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'C': 10.0, 'class_weight': None}",0.7053935699258462,0.02423553197327578
LogReg(다항),1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'C': 10.0, 'class_weight': None}",0.7053935699258462,0.02423553197327578
LogReg(다항),8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'C': 10.0, 'class_weight': None}",0.7051776901291212,0.02292180247800432
LogReg(다항),7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'C': 10.0, 'class_weight': None}",0.7051776901291212,0.02292180247800432
ComplementNB,8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'alpha': 0.3, 'norm': True}",0.7027029966648324,0.023425119743557193
ComplementNB,7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'alpha': 0.3, 'norm': True}",0.7027029966648324,0.023425119743557193
ComplementNB,2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'alpha': 0.3, 'norm': True}",0.7025118262026903,0.023482422962640925
ComplementNB,1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'alpha': 0.3, 'norm': True}",0.7025118262026903,0.023482422962640925
LogReg(다항),10,title,char,"(2, 3)",1,0.9,True,False,"{'C': 30.0, 'class_weight': None}",0.7019194999117895,0.018799147462982866
LogReg(다항),9,title,char,"(2, 3)",1,1.0,True,False,"{'C': 30.0, 'class_weight': None}",0.7019194999117895,0.018799147462982866
ComplementNB,9,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 0.05, 'norm': False}",0.7017793978965781,0.022251867898689447
ComplementNB,10,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.05, 'norm': False}",0.7017793978965781,0.022251867898689447
ComplementNB,9,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 0.1, 'norm': True}",0.7017324580116264,0.02592635690753971
ComplementNB,10,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.1, 'norm': True}",0.7017324580116264,0.02592635690753971
ComplementNB,5,title,char,"(2, 3)",1,1.0,False,True,"{'alpha': 0.3, 'norm': False}",0.7016272495834054,0.023568011752943336
ComplementNB,6,title,char,"(2, 3)",1,0.9,False,True,"{'alpha': 0.3, 'norm': False}",0.7016272495834054,0.023568011752943336
ComplementNB,5,title,char,"(2, 3)",1,1.0,False,True,"{'alpha': 0.3, 'norm': True}",0.7007936338035416,0.024108887060545415
ComplementNB,6,title,char,"(2, 3)",1,0.9,False,True,"{'alpha': 0.3, 'norm': True}",0.7007936338035416,0.024108887060545415
ComplementNB,1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'alpha': 0.3, 'norm': False}",0.700772041768207,0.027135476120346353
ComplementNB,2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'alpha': 0.3, 'norm': False}",0.700772041768207,0.027135476120346353
ComplementNB,6,title,char,"(2, 3)",1,0.9,False,True,"{'alpha': 0.1, 'norm': True}",0.7006562686739789,0.01661477727103146
ComplementNB,5,title,char,"(2, 3)",1,1.0,False,True,"{'alpha': 0.1, 'norm': True}",0.7006562686739789,0.01661477727103146
LogReg(OvR),9,title,char,"(2, 3)",1,1.0,True,False,"{'C': 3.0, 'class_weight': 'balanced'}",0.7006513149426332,0.02055888079119902
LogReg(OvR),10,title,char,"(2, 3)",1,0.9,True,False,"{'C': 3.0, 'class_weight': 'balanced'}",0.7006513149426332,0.02055888079119902
ComplementNB,8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'alpha': 0.3, 'norm': False}",0.700647280015631,0.026588400530314887
ComplementNB,7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'alpha': 0.3, 'norm': False}",0.700647280015631,0.026588400530314887
ComplementNB,1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'alpha': 0.1, 'norm': False}",0.7006356093928666,0.023967879781511527
ComplementNB,2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'alpha': 0.1, 'norm': False}",0.7006356093928666,0.023967879781511527
ComplementNB,3,title,char,"(2, 3)",1,0.9,True,True,"{'alpha': 0.3, 'norm': False}",0.7005887760291343,0.023164447317022146
ComplementNB,4,title,char,"(2, 3)",1,1.0,True,True,"{'alpha': 0.3, 'norm': False}",0.7005887760291343,0.023164447317022146
ComplementNB,4,title,char,"(2, 3)",1,1.0,True,True,"{'alpha': 0.3, 'norm': True}",0.7004394937746227,0.02283081867050916
ComplementNB,3,title,char,"(2, 3)",1,0.9,True,True,"{'alpha': 0.3, 'norm': True}",0.7004394937746227,0.02283081867050916
ComplementNB,4,title,char,"(2, 3)",1,1.0,True,True,"{'alpha': 0.1, 'norm': True}",0.7004291684009508,0.016466781684903817
ComplementNB,3,title,char,"(2, 3)",1,0.9,True,True,"{'alpha': 0.1, 'norm': True}",0.7004291684009508,0.016466781684903817
ComplementNB,3,title,char,"(2, 3)",1,0.9,True,True,"{'alpha': 0.1, 'norm': False}",0.7000977813434432,0.02100174212149892
ComplementNB,4,title,char,"(2, 3)",1,1.0,True,True,"{'alpha': 0.1, 'norm': False}",0.7000977813434432,0.02100174212149892
ComplementNB,9,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 0.1, 'norm': False}",0.7000273765314424,0.02545145402969508
ComplementNB,10,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.1, 'norm': False}",0.7000273765314424,0.02545145402969508
ComplementNB,7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'alpha': 0.1, 'norm': False}",0.6999745179973573,0.023475888609788012
ComplementNB,8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'alpha': 0.1, 'norm': False}",0.6999745179973573,0.023475888609788012
ComplementNB,8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'alpha': 0.1, 'norm': True}",0.6994878081625651,0.024165860096982496
ComplementNB,7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'alpha': 0.1, 'norm': True}",0.6994878081625651,0.024165860096982496
ComplementNB,5,title,char,"(2, 3)",1,1.0,False,True,"{'alpha': 0.1, 'norm': False}",0.6992405423607313,0.0211927688672843
ComplementNB,6,title,char,"(2, 3)",1,0.9,False,True,"{'alpha': 0.1, 'norm': False}",0.6992405423607313,0.0211927688672843
ComplementNB,1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'alpha': 0.1, 'norm': True}",0.6989567289142855,0.024432578658366944
ComplementNB,2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'alpha': 0.1, 'norm': True}",0.6989567289142855,0.024432578658366944
LogReg(OvR),6,title,char,"(2, 3)",1,0.9,False,True,"{'C': 10.0, 'class_weight': None}",0.6976648278171871,0.018936085800687476
LogReg(OvR),5,title,char,"(2, 3)",1,1.0,False,True,"{'C': 10.0, 'class_weight': None}",0.6976648278171871,0.018936085800687476
LogReg(다항),3,title,char,"(2, 3)",1,0.9,True,True,"{'C': 10.0, 'class_weight': None}",0.6974932905009144,0.020159322142274495
LogReg(다항),4,title,char,"(2, 3)",1,1.0,True,True,"{'C': 10.0, 'class_weight': None}",0.6974932905009144,0.020159322142274495
ComplementNB,3,title,char,"(2, 3)",1,0.9,True,True,"{'alpha': 0.05, 'norm': False}",0.6974881128433753,0.022472828882093475
ComplementNB,4,title,char,"(2, 3)",1,1.0,True,True,"{'alpha': 0.05, 'norm': False}",0.6974881128433753,0.022472828882093475
LogReg(OvR),4,title,char,"(2, 3)",1,1.0,True,True,"{'C': 10.0, 'class_weight': None}",0.6973429640391183,0.020542330600077846
LogReg(OvR),3,title,char,"(2, 3)",1,0.9,True,True,"{'C': 10.0, 'class_weight': None}",0.6973429640391183,0.020542330600077846
ComplementNB,6,title,char,"(2, 3)",1,0.9,False,True,"{'alpha': 0.05, 'norm': False}",0.6967409914919447,0.02048074458480201
ComplementNB,5,title,char,"(2, 3)",1,1.0,False,True,"{'alpha': 0.05, 'norm': False}",0.6967409914919447,0.02048074458480201
ComplementNB,1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'alpha': 0.05, 'norm': True}",0.6963358211898967,0.01747566048642785
ComplementNB,2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'alpha': 0.05, 'norm': True}",0.6963358211898967,0.01747566048642785
ComplementNB,6,title,char,"(2, 3)",1,0.9,False,True,"{'alpha': 0.05, 'norm': True}",0.6963146213211169,0.02069565116083978
ComplementNB,5,title,char,"(2, 3)",1,1.0,False,True,"{'alpha': 0.05, 'norm': True}",0.6963146213211169,0.02069565116083978
LogReg(다항),9,title,char,"(2, 3)",1,1.0,True,False,"{'C': 10.0, 'class_weight': 'balanced'}",0.695764447138903,0.022726275047785613
LogReg(다항),10,title,char,"(2, 3)",1,0.9,True,False,"{'C': 10.0, 'class_weight': 'balanced'}",0.695764447138903,0.022726275047785613
ComplementNB,3,title,char,"(2, 3)",1,0.9,True,True,"{'alpha': 0.05, 'norm': True}",0.6957225674619716,0.0198742759179216
ComplementNB,4,title,char,"(2, 3)",1,1.0,True,True,"{'alpha': 0.05, 'norm': True}",0.6957225674619716,0.0198742759179216
ComplementNB,8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'alpha': 0.05, 'norm': True}",0.6949123092938455,0.01923621428309741
ComplementNB,7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'alpha': 0.05, 'norm': True}",0.6949123092938455,0.01923621428309741
LogReg(다항),6,title,char,"(2, 3)",1,0.9,False,True,"{'C': 10.0, 'class_weight': None}",0.693719001621006,0.021720778199076276
LogReg(다항),5,title,char,"(2, 3)",1,1.0,False,True,"{'C': 10.0, 'class_weight': None}",0.693719001621006,0.021720778199076276
ComplementNB,8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'alpha': 0.05, 'norm': False}",0.6936891239035133,0.019542084411009516
ComplementNB,7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'alpha': 0.05, 'norm': False}",0.6936891239035133,0.019542084411009516
ComplementNB,2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'alpha': 0.05, 'norm': False}",0.6932427316700155,0.01924546519805583
ComplementNB,1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'alpha': 0.05, 'norm': False}",0.6932427316700155,0.01924546519805583
ComplementNB,9,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 0.01, 'norm': False}",0.6920832432560535,0.019267489407538765
ComplementNB,10,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.01, 'norm': False}",0.6920832432560535,0.019267489407538765
LinearSVC,9,title,char,"(2, 3)",1,1.0,True,False,"{'C': 0.3, 'class_weight': 'balanced'}",0.6914987358104173,0.027442879425659202
LinearSVC,10,title,char,"(2, 3)",1,0.9,True,False,"{'C': 0.3, 'class_weight': 'balanced'}",0.6914987358104173,0.027442879425659202
LogReg(다항),4,title,char,"(2, 3)",1,1.0,True,True,"{'C': 1.0, 'class_weight': 'balanced'}",0.6897984940494051,0.029314297562973345
LogReg(다항),3,title,char,"(2, 3)",1,0.9,True,True,"{'C': 1.0, 'class_weight': 'balanced'}",0.6897984940494051,0.029314297562973345
LogReg(다항),9,title,char,"(2, 3)",1,1.0,True,False,"{'C': 10.0, 'class_weight': None}",0.6896913954822947,0.020646819948354458
LogReg(다항),10,title,char,"(2, 3)",1,0.9,True,False,"{'C': 10.0, 'class_weight': None}",0.6896913954822947,0.020646819948354458
LogReg(OvR),5,title,char,"(2, 3)",1,1.0,False,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.688403106559554,0.0262808009227308
LogReg(OvR),6,title,char,"(2, 3)",1,0.9,False,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.688403106559554,0.0262808009227308
LogReg(OvR),10,title,char,"(2, 3)",1,0.9,True,False,"{'C': 10.0, 'class_weight': None}",0.6879015754043024,0.02027307634043655
LogReg(OvR),9,title,char,"(2, 3)",1,1.0,True,False,"{'C': 10.0, 'class_weight': None}",0.6879015754043024,0.02027307634043655
LogReg(다항),6,title,char,"(2, 3)",1,0.9,False,True,"{'C': 1.0, 'class_weight': 'balanced'}",0.6878382806587093,0.028551270134593427
LogReg(다항),5,title,char,"(2, 3)",1,1.0,False,True,"{'C': 1.0, 'class_weight': 'balanced'}",0.6878382806587093,0.028551270134593427
ComplementNB,9,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 0.3, 'norm': False}",0.6876576081963106,0.022348590869421092
ComplementNB,10,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.3, 'norm': False}",0.6876576081963106,0.022348590869421092
LogReg(OvR),4,title,char,"(2, 3)",1,1.0,True,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.6873419269863595,0.02707864832705218
LogReg(OvR),3,title,char,"(2, 3)",1,0.9,True,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.6873419269863595,0.02707864832705218
LogReg(OvR),8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.6869686850606913,0.022786411744624237
LogReg(OvR),7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.6869686850606913,0.022786411744624237
ComplementNB,10,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.01, 'norm': True}",0.6869377617278528,0.01874891082035478
ComplementNB,9,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 0.01, 'norm': True}",0.6869377617278528,0.01874891082035478
ComplementNB,1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'alpha': 0.01, 'norm': False}",0.6853158384179203,0.017367753669042665
ComplementNB,2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'alpha': 0.01, 'norm': False}",0.6853158384179203,0.017367753669042665
ComplementNB,3,title,char,"(2, 3)",1,0.9,True,True,"{'alpha': 0.01, 'norm': False}",0.6848833640212277,0.018456349322700166
ComplementNB,4,title,char,"(2, 3)",1,1.0,True,True,"{'alpha': 0.01, 'norm': False}",0.6848833640212277,0.018456349322700166
LogReg(OvR),2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.6848627027551895,0.023431717404606367
LogReg(OvR),1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.6848627027551895,0.023431717404606367
ComplementNB,6,title,char,"(2, 3)",1,0.9,False,True,"{'alpha': 0.01, 'norm': False}",0.6844448697471337,0.01858062984701397
ComplementNB,5,title,char,"(2, 3)",1,1.0,False,True,"{'alpha': 0.01, 'norm': False}",0.6844448697471337,0.01858062984701397
ComplementNB,8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'alpha': 0.01, 'norm': False}",0.684403388665558,0.01672520812079411
ComplementNB,7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'alpha': 0.01, 'norm': False}",0.684403388665558,0.01672520812079411
LinearSVC,9,title,char,"(2, 3)",1,1.0,True,False,"{'C': 0.3, 'class_weight': None}",0.6833159963703821,0.02355632420520563
LinearSVC,10,title,char,"(2, 3)",1,0.9,True,False,"{'C': 0.3, 'class_weight': None}",0.6833159963703821,0.02355632420520563
ComplementNB,9,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 0.3, 'norm': True}",0.6822272578450572,0.022207771664427535
ComplementNB,10,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.3, 'norm': True}",0.6822272578450572,0.022207771664427535
ComplementNB,1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'alpha': 1.0, 'norm': False}",0.6808898754880043,0.024582091345426077
ComplementNB,2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'alpha': 1.0, 'norm': False}",0.6808898754880043,0.024582091345426077
ComplementNB,7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'alpha': 1.0, 'norm': False}",0.6808781115095728,0.02508969337418089
ComplementNB,8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'alpha': 1.0, 'norm': False}",0.6808781115095728,0.02508969337418089
LinearSVC,6,title,char,"(2, 3)",1,0.9,False,True,"{'C': 0.1, 'class_weight': 'balanced'}",0.6806915876102692,0.027057313470039108
LinearSVC,5,title,char,"(2, 3)",1,1.0,False,True,"{'C': 0.1, 'class_weight': 'balanced'}",0.6806915876102692,0.027057313470039108
LinearSVC,4,title,char,"(2, 3)",1,1.0,True,True,"{'C': 0.1, 'class_weight': 'balanced'}",0.6805527275496187,0.026508914473711908
LinearSVC,3,title,char,"(2, 3)",1,0.9,True,True,"{'C': 0.1, 'class_weight': 'balanced'}",0.6805527275496187,0.026508914473711908
ComplementNB,1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'alpha': 1.0, 'norm': True}",0.6782818021814718,0.026608134128000088
ComplementNB,2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'alpha': 1.0, 'norm': True}",0.6782818021814718,0.026608134128000088
ComplementNB,1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'alpha': 0.01, 'norm': True}",0.678133375758806,0.015953404153955988
ComplementNB,2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'alpha': 0.01, 'norm': True}",0.678133375758806,0.015953404153955988
LogReg(OvR),10,title,char,"(2, 3)",1,0.9,True,False,"{'C': 1.0, 'class_weight': 'balanced'}",0.677496966340882,0.0186767842590936
LogReg(OvR),9,title,char,"(2, 3)",1,1.0,True,False,"{'C': 1.0, 'class_weight': 'balanced'}",0.677496966340882,0.0186767842590936
ComplementNB,5,title,char,"(2, 3)",1,1.0,False,True,"{'alpha': 0.01, 'norm': True}",0.6774376018679164,0.014512453693628823
ComplementNB,6,title,char,"(2, 3)",1,0.9,False,True,"{'alpha': 0.01, 'norm': True}",0.6774376018679164,0.014512453693628823
ComplementNB,7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'alpha': 0.01, 'norm': True}",0.6772364462384424,0.016735599723924854
ComplementNB,8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'alpha': 0.01, 'norm': True}",0.6772364462384424,0.016735599723924854
ComplementNB,3,title,char,"(2, 3)",1,0.9,True,True,"{'alpha': 0.01, 'norm': True}",0.6771017548399361,0.015253325015842733
ComplementNB,4,title,char,"(2, 3)",1,1.0,True,True,"{'alpha': 0.01, 'norm': True}",0.6771017548399361,0.015253325015842733
LogReg(다항),1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'C': 1.0, 'class_weight': 'balanced'}",0.6769869756163571,0.02820298861167778
LogReg(다항),2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'C': 1.0, 'class_weight': 'balanced'}",0.6769869756163571,0.02820298861167778
LogReg(다항),7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'C': 1.0, 'class_weight': 'balanced'}",0.6764774288365709,0.029455719247556664
LogReg(다항),8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'C': 1.0, 'class_weight': 'balanced'}",0.6764774288365709,0.029455719247556664
ComplementNB,8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'alpha': 1.0, 'norm': True}",0.6751195121589694,0.02349733981329626
ComplementNB,7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'alpha': 1.0, 'norm': True}",0.6751195121589694,0.02349733981329626
LogReg(다항),9,title,char,"(2, 3)",1,1.0,True,False,"{'C': 3.0, 'class_weight': 'balanced'}",0.6750149995036614,0.027657471295569152
LogReg(다항),10,title,char,"(2, 3)",1,0.9,True,False,"{'C': 3.0, 'class_weight': 'balanced'}",0.6750149995036614,0.027657471295569152
LinearSVC,7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'C': 0.1, 'class_weight': 'balanced'}",0.6737090609702969,0.028550816282766685
LinearSVC,8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'C': 0.1, 'class_weight': 'balanced'}",0.6737090609702969,0.028550816282766685
LinearSVC,1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'C': 0.1, 'class_weight': 'balanced'}",0.673513961709338,0.02899217228288208
LinearSVC,2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'C': 0.1, 'class_weight': 'balanced'}",0.673513961709338,0.02899217228288208
LogReg(다항),7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'C': 3.0, 'class_weight': None}",0.6733680430810789,0.02806329544542854
LogReg(다항),8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'C': 3.0, 'class_weight': None}",0.6733680430810789,0.02806329544542854
ComplementNB,5,title,char,"(2, 3)",1,1.0,False,True,"{'alpha': 1.0, 'norm': False}",0.6730285940990235,0.029204530901782322
ComplementNB,6,title,char,"(2, 3)",1,0.9,False,True,"{'alpha': 1.0, 'norm': False}",0.6730285940990235,0.029204530901782322
LogReg(다항),2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'C': 3.0, 'class_weight': None}",0.6728957741558594,0.027969570466735597
LogReg(다항),1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'C': 3.0, 'class_weight': None}",0.6728957741558594,0.027969570466735597
ComplementNB,5,title,char,"(2, 3)",1,1.0,False,True,"{'alpha': 1.0, 'norm': True}",0.6725693546525721,0.03160035276677496
ComplementNB,6,title,char,"(2, 3)",1,0.9,False,True,"{'alpha': 1.0, 'norm': True}",0.6725693546525721,0.03160035276677496
LogReg(OvR),1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'C': 3.0, 'class_weight': None}",0.6715298612043157,0.028506469241060532
LogReg(OvR),2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'C': 3.0, 'class_weight': None}",0.6715298612043157,0.028506469241060532
LogReg(OvR),7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'C': 3.0, 'class_weight': None}",0.671357313928435,0.028451257204574518
LogReg(OvR),8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'C': 3.0, 'class_weight': None}",0.671357313928435,0.028451257204574518
ComplementNB,4,title,char,"(2, 3)",1,1.0,True,True,"{'alpha': 1.0, 'norm': False}",0.6699708002257863,0.029307657389578915
ComplementNB,3,title,char,"(2, 3)",1,0.9,True,True,"{'alpha': 1.0, 'norm': False}",0.6699708002257863,0.029307657389578915
LogReg(다항),6,title,char,"(2, 3)",1,0.9,False,True,"{'C': 3.0, 'class_weight': None}",0.6694239185397327,0.01872651104733778
LogReg(다항),5,title,char,"(2, 3)",1,1.0,False,True,"{'C': 3.0, 'class_weight': None}",0.6694239185397327,0.01872651104733778
LogReg(OvR),4,title,char,"(2, 3)",1,1.0,True,True,"{'C': 3.0, 'class_weight': None}",0.6694030066974946,0.016541745438829254
LogReg(OvR),3,title,char,"(2, 3)",1,0.9,True,True,"{'C': 3.0, 'class_weight': None}",0.6694030066974946,0.016541745438829254
ComplementNB,3,title,char,"(2, 3)",1,0.9,True,True,"{'alpha': 1.0, 'norm': True}",0.669028817691623,0.032500685939583523
ComplementNB,4,title,char,"(2, 3)",1,1.0,True,True,"{'alpha': 1.0, 'norm': True}",0.669028817691623,0.032500685939583523
LogReg(OvR),5,title,char,"(2, 3)",1,1.0,False,True,"{'C': 3.0, 'class_weight': None}",0.6684191491104711,0.019647237825757065
LogReg(OvR),6,title,char,"(2, 3)",1,0.9,False,True,"{'C': 3.0, 'class_weight': None}",0.6684191491104711,0.019647237825757065
LogReg(다항),3,title,char,"(2, 3)",1,0.9,True,True,"{'C': 3.0, 'class_weight': None}",0.6674267360205359,0.02060206935464365
LogReg(다항),4,title,char,"(2, 3)",1,1.0,True,True,"{'C': 3.0, 'class_weight': None}",0.6674267360205359,0.02060206935464365
LinearSVC,2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'C': 0.1, 'class_weight': None}",0.6667837779979481,0.021374939261569716
LinearSVC,1,title,char_wb,"(2, 3)",1,0.9,True,True,"{'C': 0.1, 'class_weight': None}",0.6667837779979481,0.021374939261569716
LinearSVC,7,title,char_wb,"(2, 3)",1,1.0,False,True,"{'C': 0.1, 'class_weight': None}",0.6660247393327055,0.02319824351770652
LinearSVC,8,title,char_wb,"(2, 3)",1,0.9,False,True,"{'C': 0.1, 'class_weight': None}",0.6660247393327055,0.02319824351770652
LogReg(다항),9,title,char,"(2, 3)",1,1.0,True,False,"{'C': 3.0, 'class_weight': None}",0.6598215041162023,0.010951780742740962
LogReg(다항),10,title,char,"(2, 3)",1,0.9,True,False,"{'C': 3.0, 'class_weight': None}",0.6598215041162023,0.010951780742740962
LinearSVC,6,title,char,"(2, 3)",1,0.9,False,True,"{'C': 0.1, 'class_weight': None}",0.6575003491906941,0.014564949519037465
LinearSVC,5,title,char,"(2, 3)",1,1.0,False,True,"{'C': 0.1, 'class_weight': None}",0.6575003491906941,0.014564949519037465
LinearSVC,3,title,char,"(2, 3)",1,0.9,True,True,"{'C': 0.1, 'class_weight': None}",0.6568572526498986,0.013146317332500618
LinearSVC,4,title,char,"(2, 3)",1,1.0,True,True,"{'C': 0.1, 'class_weight': None}",0.6568572526498986,0.013146317332500618
LogReg(OvR),10,title,char,"(2, 3)",1,0.9,True,False,"{'C': 3.0, 'class_weight': None}",0.6547415178123038,0.01492175525797173
LogReg(OvR),9,title,char,"(2, 3)",1,1.0,True,False,"{'C': 3.0, 'class_weight': None}",0.6547415178123038,0.01492175525797173
LinearSVC,9,title,char,"(2, 3)",1,1.0,True,False,"{'C': 0.1, 'class_weight': 'balanced'}",0.6450593550506788,0.029539551804491474
LinearSVC,10,title,char,"(2, 3)",1,0.9,True,False,"{'C': 0.1, 'class_weight': 'balanced'}",0.6450593550506788,0.029539551804491474
ComplementNB,10,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 1.0, 'norm': False}",0.6409742883917554,0.023380858221021674
ComplementNB,9,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 1.0, 'norm': False}",0.6409742883917554,0.023380858221021674
LogReg(OvR),9,title,char,"(2, 3)",1,1.0,True,False,"{'C': 0.3, 'class_weight': 'balanced'}",0.6362705445277722,0.026031467898517256
LogReg(OvR),10,title,char,"(2, 3)",1,0.9,True,False,"{'C': 0.3, 'class_weight': 'balanced'}",0.6362705445277722,0.026031467898517256
LinearSVC,9,title,char,"(2, 3)",1,1.0,True,False,"{'C': 0.1, 'class_weight': None}",0.6309156347903941,0.013274381560402828
LinearSVC,10,title,char,"(2, 3)",1,0.9,True,False,"{'C': 0.1, 'class_weight': None}",0.6309156347903941,0.013274381560402828
LogReg(다항),3,title,char,"(2, 3)",1,0.9,True,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.629670706741591,0.021225468210287174
LogReg(다항),4,title,char,"(2, 3)",1,1.0,True,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.629670706741591,0.021225468210287174
ComplementNB,9,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 1.0, 'norm': True}",0.629398492878888,0.021999157674156142
ComplementNB,10,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 1.0, 'norm': True}",0.629398492878888,0.021999157674156142
LogReg(다항),5,title,char,"(2, 3)",1,1.0,False,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.6282775383001924,0.021045028937298857
LogReg(다항),6,title,char,"(2, 3)",1,0.9,False,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.6282775383001924,0.021045028937298857
LogReg(다항),10,title,char,"(2, 3)",1,0.9,True,False,"{'C': 1.0, 'class_weight': 'balanced'}",0.627854583143559,0.022099618816620634
LogReg(다항),9,title,char,"(2, 3)",1,1.0,True,False,"{'C': 1.0, 'class_weight': 'balanced'}",0.627854583143559,0.022099618816620634
LogReg(다항),2,title,char_wb,"(2, 3)",1,1.0,True,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.614577741335655,0.02082895580791013
